Actual_Value,Predicted_Value
118800.0,117355.87180042616
200000.0,242826.65918987445
219500.0,213804.58952989956
289400.0,317337.1958655451
116400.0,130623.13817617943
162300.0,150805.64122239707
114100.0,134586.91612329314
71300.0,76561.28868291131
190500.0,186347.51728735628
197300.0,176370.854216493
72200.0,64321.410111729914
103300.0,134918.81322682896
143000.0,97917.42726783312
244900.0,245274.2899572998
500001.0,398019.3879366239
183300.0,126978.7020452341
86100.0,168137.41427941303
218400.0,256985.46217310595
110800.0,113963.00255556437
211300.0,206313.5003931263
338800.0,338508.84947319725
123100.0,137487.0588592744
269500.0,152254.9677124796
321400.0,297327.34687838017
81900.0,100926.30010858958
500001.0,522765.7413186984
304600.0,408507.3684207619
72900.0,91772.75820513489
158000.0,139682.24092926315
62200.0,62064.052687018484
116300.0,80594.29094774244
314100.0,174051.1751847221
362500.0,270248.2944846848
500001.0,473658.69534777233
74100.0,103153.82828645594
150000.0,132815.9356262519
270000.0,271922.9771746353
120800.0,105755.40783042558
250000.0,219005.87957162963
72200.0,72281.17687656448
375000.0,310865.71300070407
239600.0,250134.76049663682
183300.0,194745.1246542582
161200.0,172159.3583509247
251000.0,237148.89261402894
45500.0,56129.1105961981
178100.0,207902.66858255063
258900.0,293505.3536341125
145800.0,147635.98227333545
84700.0,80626.79976928508
216700.0,180978.45787042528
130400.0,123781.5358425039
158500.0,165245.75221544335
117800.0,127847.72756206554
215000.0,206406.9043824059
268600.0,293644.21192978264
100000.0,103072.13907643125
332700.0,436236.49901829124
186700.0,183490.9419887879
53000.0,55547.203685309825
149700.0,127886.15416825641
345800.0,328191.29333977134
124500.0,150059.35589232334
475800.0,430354.6306775722
500001.0,409614.2658325257
500001.0,508832.89473054383
175900.0,163880.951343335
183300.0,236787.91992828524
253100.0,303674.6944001678
117800.0,122940.00948498405
143500.0,156183.55596095414
500001.0,366187.5950355404
142300.0,137330.6502906014
121000.0,130046.8425611711
268800.0,316099.6391320698
330200.0,351982.89192786475
121800.0,159605.17439734054
416900.0,375058.6318135543
266700.0,324907.98616127425
189400.0,189498.13999836272
443600.0,326235.8532776934
163000.0,169616.901030332
382500.0,314995.4933872032
106300.0,140109.73041191368
57800.0,82506.48275984301
57500.0,83474.32146512766
238000.0,278472.98933272203
218900.0,228762.92786461426
118600.0,108854.24538977668
309100.0,320142.7233908002
213200.0,200710.89445301637
180200.0,192636.2995631878
470800.0,393253.31051626254
337200.0,136275.11778465257
95300.0,99462.98464718062
103900.0,106979.05246792377
500001.0,230863.49069173698
215000.0,216606.15753412704
189400.0,221668.59458175767
171400.0,163247.00440352436
357000.0,330218.4899910919
196200.0,206723.20745414568
98500.0,97879.3115406541
178800.0,202791.17902858424
226600.0,255160.882152557
171400.0,196553.4009876621
271400.0,236852.38771927558
216800.0,240481.77068898382
67900.0,92413.1913633962
171300.0,157821.66593935134
110900.0,134970.56489110165
332500.0,276027.2919503364
150000.0,134865.33754569505
173400.0,242195.23758141077
237500.0,259815.53413037452
65800.0,65934.29345248584
173100.0,187669.40367435472
321200.0,324822.0042424685
265000.0,345399.7474612013
87500.0,97324.16102405768
210300.0,224364.31457868763
247800.0,280684.3712283621
375700.0,408216.54382663465
113700.0,114708.38087942416
500001.0,440639.94865490135
45600.0,47968.635721533756
130600.0,94609.70145588688
198600.0,233608.94216388505
436700.0,489540.377938139
92600.0,120372.86167655696
150000.0,141651.0700917405
359900.0,310674.440422568
500001.0,508082.80955918087
93800.0,110972.59264799835
383300.0,328499.3804822718
191700.0,159087.3829995962
267200.0,248222.44475009118
280200.0,241877.74515358164
52100.0,52133.01860080914
110200.0,108704.18743749827
164600.0,116505.39720604301
324800.0,363628.89858143777
122700.0,156901.04940873073
216700.0,278195.3962399211
73600.0,87636.9451044659
254100.0,285696.2029384533
187500.0,158847.8066099916
166000.0,175372.28691450905
157900.0,183266.01219345548
193800.0,213146.6360822829
140800.0,124846.67212740588
95300.0,79931.95530869107
227000.0,264042.59960246563
265600.0,261851.59698282936
90200.0,116909.53651114451
183200.0,202678.85053868536
184600.0,169701.8542197283
162500.0,191738.26681812634
125000.0,144978.86122762997
97200.0,128749.74573282967
355300.0,314298.4311887238
136200.0,128049.62759766766
125000.0,145061.6353342836
305600.0,315077.8043409225
176600.0,147753.21873443687
348600.0,327838.1242082523
299200.0,245921.87580485985
72100.0,107383.51958317231
109500.0,145219.17211379722
281100.0,276273.75627107115
156300.0,190257.06025649045
234200.0,248998.40903713118
59700.0,68785.68885011045
250000.0,262937.77919451625
203300.0,266013.2842536821
173100.0,189526.12797347896
300300.0,299683.48933466617
238000.0,254358.06937617736
179000.0,169179.50415111805
166000.0,177963.52670976458
160700.0,176557.63930030706
147500.0,158839.11048074532
192100.0,143016.80059759328
56400.0,49265.24788804756
304800.0,343143.9413207995
439800.0,364384.8335938256
137500.0,115950.48261813328
137500.0,129304.50783633368
134600.0,150482.43353941303
262500.0,243545.84873531415
83400.0,95203.87059204472
113500.0,102343.10268861896
71400.0,97336.50611624056
204500.0,231030.04054826198
282400.0,296371.1889172967
145700.0,151948.03855977624
264700.0,298871.02804110164
275000.0,330468.5999957181
171600.0,142501.12893186897
216700.0,226899.21822910142
180700.0,212600.52383282947
212500.0,106590.55914765148
167700.0,155045.10307644252
42500.0,44492.816746906596
238400.0,263600.80685937894
144000.0,85629.46726311735
43600.0,43177.07720281251
363500.0,348799.8733301022
186200.0,205031.87549864562
67500.0,57952.94043638022
159600.0,258697.46745498572
195600.0,207912.86691651246
154800.0,194234.90810622158
450700.0,447699.6290425459
69900.0,58747.053834301376
132200.0,135317.21320908415
328000.0,349396.54482773156
272800.0,274394.07257602166
66300.0,127920.7717730405
129300.0,151475.47708268787
77100.0,74896.54299900687
155500.0,165344.57511052105
126000.0,158781.62590243734
240300.0,210779.43282598673
133000.0,136178.09971293702
94900.0,112425.658239602
203900.0,270456.5195439117
61000.0,67847.30062355076
139200.0,122488.83849909861
229200.0,242163.7385416312
260600.0,341220.78222209925
251100.0,277559.1555511361
327600.0,238350.50672746974
167900.0,180366.79733576116
212000.0,244472.274462005
233300.0,218354.25626242856
255400.0,276792.8688787073
67500.0,94653.16068405635
162000.0,265544.4715865946
117200.0,111059.98841521727
109700.0,122425.06436679982
275000.0,120272.9615318785
111800.0,133494.0683001403
166000.0,220842.27286987807
92700.0,82368.21701825298
186000.0,186625.2944424272
97300.0,114598.96435143186
241300.0,287886.885551329
258500.0,266026.77007363527
138200.0,165017.37864097147
196100.0,252294.1836691677
419200.0,481700.0174366768
138800.0,126487.3044613205
376600.0,467124.6378687057
165100.0,161169.91686375733
181800.0,226031.93832066676
211800.0,173059.80133974747
112500.0,136545.84346871465
144300.0,126200.980965842
222000.0,235614.99426955517
53600.0,65533.86719117731
130800.0,126883.2387578898
227600.0,304371.6212541006
275000.0,255823.78809461862
191900.0,179669.49725341928
64100.0,63656.9875677111
68100.0,98573.75268868898
255200.0,252735.74199942744
244100.0,270249.119739686
337000.0,255777.29962518104
208300.0,172190.3265303487
500001.0,497550.5588769496
172100.0,181548.33566465354
128900.0,75375.57774929726
144900.0,139628.67090129203
72000.0,61799.52346450106
142900.0,172416.93705857504
436100.0,307018.6846516788
204200.0,187580.427938803
195700.0,225999.9614683896
90500.0,121724.21835372082
236100.0,171857.34249563396
186900.0,187749.55178173017
162500.0,171417.4486654878
112500.0,126647.59735922632
58000.0,52329.23709499238
307400.0,363029.52480115916
353800.0,440724.37183404726
290900.0,303905.48397545214
358600.0,348815.1062812207
246200.0,223232.5132685879
72100.0,105963.99149258193
107500.0,129116.4721137713
78600.0,70582.91805350868
187600.0,185809.44262950352
97900.0,116850.74569852641
186600.0,215862.22599366694
196900.0,174093.64042554292
111500.0,89763.3976074484
156300.0,175260.60333314593
218200.0,265105.5652874566
293500.0,412672.3637156844
59000.0,102978.91574450264
162800.0,150478.6844744065
102900.0,110484.66336218154
54300.0,80005.93734925876
166300.0,140338.3134634248
152500.0,168301.94668325913
142600.0,157835.5714994341
150000.0,128644.46380114023
84400.0,90254.20071738893
210000.0,186493.6527937232
137500.0,139405.41156150735
350000.0,266904.6525108117
171900.0,169642.49758857628
143100.0,150043.39908475662
452300.0,385763.0983751884
176000.0,168102.74517254325
112700.0,116942.02387557336
68400.0,77736.4746334849
190700.0,175205.29287249912
331800.0,417857.4179780482
184000.0,176770.31302183398
162500.0,125064.0189126389
129400.0,121208.74047714367
172800.0,136554.39361415745
191100.0,180092.5156553033
294900.0,303376.92969992966
188600.0,204300.21830297334
63800.0,39461.643365517084
466100.0,454679.54885250924
186800.0,209857.94543087206
139300.0,131348.36794742942
330300.0,276276.4289593869
284800.0,309887.12028735154
198800.0,208845.1733354913
69300.0,84262.43352952905
145500.0,141127.583625543
166200.0,165086.59306409286
273800.0,270264.1413043906
149000.0,133058.56175357703
215400.0,221037.1232304883
287800.0,323371.4944649446
406300.0,239091.97351727242
160300.0,153283.65715971027
240000.0,306996.347128781
60900.0,79057.35644783969
142300.0,143386.97649642185
84800.0,100922.41120244819
205400.0,233656.09830489368
396800.0,345271.12791274977
135400.0,206935.36979703917
115400.0,137695.9920211598
162500.0,204397.46355301593
425000.0,251748.48284202666
114300.0,95614.05643751097
500001.0,495046.2645281679
500001.0,500782.78115234745
48700.0,59109.85714755078
294700.0,313181.0738285043
300500.0,238817.50600661995
343200.0,226796.08889337044
92000.0,158863.65694472395
278100.0,292289.18774585344
380900.0,389684.65065229463
339800.0,296564.3424756754
96800.0,113896.6878291881
270000.0,223005.81188181735
190000.0,208785.28126872904
181300.0,174088.5990769555
100600.0,82563.4025619718
170800.0,137278.2826637121
152700.0,161609.57319918837
353600.0,267003.3205917744
200000.0,313003.6316175397
213400.0,271249.19793355966
153100.0,150732.08193494513
379700.0,264665.6840661366
275000.0,202930.2872471809
78600.0,108662.73498833453
188300.0,211413.15146653124
138000.0,149283.42078367577
500001.0,486643.1772166145
197400.0,183820.57580922506
244600.0,306509.65726489364
165300.0,164459.5603392689
300400.0,280367.6179816605
88200.0,113075.53697375041
500001.0,499360.6757321531
163100.0,152456.17888503618
191900.0,202269.9110282831
355300.0,349712.8922601278
430300.0,355857.2945558046
42700.0,50346.30137056885
378100.0,403375.1530191514
264000.0,222741.7359885597
111900.0,179536.46508537818
224500.0,201265.59431974613
125000.0,151277.61122533525
64100.0,94228.22498038728
88400.0,126644.83156580622
389200.0,342873.3738457797
193800.0,97523.29318687462
500001.0,447446.87964823097
187500.0,449671.16279941483
210300.0,197655.80642609388
212800.0,199237.35358944428
177500.0,180106.47284477486
181300.0,164111.0000736894
159500.0,160761.46397501798
177500.0,167587.4668017126
116100.0,130989.14858642028
500001.0,441689.7198351078
162500.0,160404.6061647788
135500.0,163193.04462128982
99600.0,112172.46596795326
118500.0,115040.5002493249
156900.0,147229.58017650864
147200.0,142189.01787814993
85800.0,84709.25662011658
500001.0,331527.0244104328
170900.0,173476.03028965113
257900.0,306962.16148299887
164300.0,165451.48788526945
438900.0,381089.59040159965
98000.0,118210.18636203109
288700.0,263960.96464639634
203200.0,228441.6893618345
283600.0,253725.43530461602
162500.0,289948.03639178036
95300.0,103420.10454950783
161700.0,157939.9890012406
187500.0,152568.53551781308
158000.0,171879.12181603015
456100.0,306916.66890996613
102900.0,115536.93493488981
165400.0,200496.79921301504
54400.0,46388.7880628268
147200.0,149575.54684283133
95000.0,98492.80911306609
143000.0,170945.61367730098
97200.0,120817.21847132142
112900.0,110357.39198021547
173300.0,176666.64510760442
393100.0,313178.9450617803
63000.0,74206.67406544599
297300.0,260405.31706322884
242100.0,217434.32115590078
293900.0,346815.1338877693
113100.0,144077.40085894527
137200.0,128173.32913650796
297100.0,170210.57556034258
243500.0,249764.18886092503
98800.0,105759.8109568515
244800.0,239425.5071643332
327800.0,268236.8437459582
437500.0,347857.42332264676
163500.0,161926.54663328014
102400.0,138285.0096653391
112200.0,105651.06460176036
165900.0,207496.9414106936
250000.0,271696.52910433535
158100.0,160566.0527949981
87500.0,110283.43803445561
135000.0,146172.5510743686
79500.0,105873.828592888
162100.0,128224.44654681458
228400.0,207433.5439588688
140600.0,144134.70932958668
71300.0,170887.3789678834
266300.0,270426.1213768114
81300.0,79627.37958381922
185000.0,228880.06907757433
329300.0,375101.93893317436
168800.0,151574.2078555944
110400.0,135075.79087351772
500001.0,436802.2575134855
85700.0,96906.10350910238
63300.0,52895.39589810202
500001.0,506458.6437140434
183800.0,200458.98768281259
150700.0,125378.97365216081
242900.0,269614.50625933136
326700.0,308122.2522557407
220400.0,208973.4836803339
240700.0,225232.01202279085
500001.0,504912.7406221571
98400.0,119593.47706439666
166900.0,187149.70020131997
205400.0,199898.09004126873
90100.0,102023.87626350074
189800.0,178218.32042448418
162500.0,279929.54958082456
333700.0,268177.54502997
85100.0,91639.75400595073
134400.0,113850.7078166224
144600.0,184582.9937260171
215000.0,213505.0487988571
97500.0,119225.43099305587
210000.0,301378.95723608404
312000.0,321872.91666571517
300000.0,307086.2737506388
202400.0,189190.65078312866
254100.0,328299.5058923757
116000.0,127890.19446196704
167000.0,189413.8097364181
396900.0,360906.850545887
227000.0,202684.65238307297
500001.0,434514.9917050102
500001.0,484917.5370071891
199000.0,202889.23892088144
369100.0,421173.91422614723
22500.0,60915.259127337005
95700.0,96046.46719815984
365900.0,435418.693259188
215800.0,220719.14910559004
205500.0,176482.0542456476
500001.0,469331.153014209
250800.0,206460.50264762607
363600.0,395566.9754323462
294200.0,370413.19029882655
171400.0,143487.15453278087
261300.0,241606.64298264156
114900.0,124715.4594824276
258400.0,223167.96654695005
106300.0,81798.63119695931
98900.0,120396.64897039975
242000.0,216204.14881038878
146100.0,168324.64558751753
154600.0,211602.80878078114
197500.0,208935.86801863863
289600.0,301202.3412628012
325700.0,260346.09077962177
53300.0,58265.554402884336
87800.0,91956.5869409853
178300.0,176844.59196454906
197100.0,204466.77785371835
123400.0,148537.98495924028
292900.0,303031.2543767692
109800.0,126572.23016504076
124200.0,155818.4006648926
57300.0,50558.13093477013
404700.0,370481.8610103914
187500.0,349324.98178730614
63700.0,71107.08630007881
101200.0,114940.36443457988
500000.0,506397.7780305125
45500.0,61747.36647036788
463500.0,386291.91975684324
181300.0,236350.7134496141
307400.0,232734.90474328093
371800.0,414845.1831273821
56000.0,62971.59564112143
289300.0,212137.58268478836
128200.0,138583.3469728667
271400.0,234399.62942378366
182100.0,183951.21898702587
219400.0,203221.35173166092
78400.0,86771.23523054292
96100.0,98704.1492304223
394700.0,433864.45219666895
222500.0,227184.01532788752
87500.0,98300.26348345252
137500.0,142236.30481839314
246100.0,201779.3704801148
175700.0,160334.36538152557
164100.0,135515.39680334768
132800.0,127076.5082419727
129200.0,79687.78431526315
224100.0,184014.459938431
103900.0,77469.03004495284
112800.0,115307.39852335781
243800.0,346460.5816117191
88600.0,94976.88042546678
186100.0,273355.7473813159
186100.0,138329.93316155954
160900.0,144927.0575773703
149200.0,153365.14559856386
76400.0,82721.10074631817
500001.0,414192.71073343314
95600.0,125719.0512130381
237500.0,215125.57839134047
418300.0,415680.14989052585
197500.0,202787.12539072978
66400.0,63130.72394774949
269000.0,356369.44071016985
219000.0,331537.5136619032
156900.0,165848.19896103072
134200.0,154982.57208585573
204200.0,164025.71261581252
218800.0,253451.41528831425
181800.0,275949.6155355141
168500.0,189182.0374119497
299200.0,253365.57999062736
166000.0,152224.918378702
193500.0,180013.01950486397
212500.0,200070.64994316743
386200.0,296302.3623981931
268400.0,221769.16190966655
128100.0,199773.71148206538
271200.0,289588.2092615593
88400.0,106220.13659518122
101500.0,94668.02886742607
495500.0,375512.02478787827
167300.0,170150.8572399194
141300.0,219026.519412232
500001.0,511644.75846845587
321300.0,362437.05628148594
82100.0,67021.28683197251
92900.0,121078.94412484377
168000.0,152721.43698341932
135000.0,152071.86349286934
243100.0,226896.0815148819
157100.0,125052.09810763503
97900.0,108178.33298757365
177700.0,176554.90496655492
131800.0,134969.1453669528
268800.0,389336.73950466607
314300.0,258314.0039693296
183600.0,220879.1847407146
100000.0,62357.80148342838
232200.0,259809.28147459225
138100.0,142386.6962708139
162500.0,155223.05177888417
457300.0,299890.73476952594
139200.0,146068.2097866194
244500.0,270681.45855155843
61600.0,59079.704959828436
237000.0,205372.52714669818
112500.0,131602.58457340839
122300.0,120243.795869428
500001.0,287544.42623963044
110100.0,137594.22794854545
300900.0,315633.73449100787
167500.0,137643.02763148292
246400.0,295427.2352017488
279300.0,365925.504414759
414000.0,341899.43721123505
58700.0,49379.26527139451
294900.0,342115.03940564557
365200.0,364481.13558908517
368300.0,315813.03681639244
239200.0,203650.28245168127
121400.0,203294.83954060051
215000.0,244746.95936899885
113900.0,121897.85470097484
236400.0,252708.06032362155
171700.0,201485.28827573394
248500.0,300115.4568475487
58200.0,57582.41409466391
67800.0,70955.18953413935
75700.0,96061.24878651202
178000.0,180979.2856075569
60400.0,60689.363858903314
226100.0,306660.99801457336
179500.0,198886.2172742644
158200.0,183430.26757077646
278600.0,285762.8839716626
480800.0,432750.1173383482
192300.0,193018.89976405885
141700.0,107522.02753418143
330800.0,299458.2982186101
100000.0,97123.65919568212
103200.0,124370.69165880745
53500.0,56690.672803454174
185700.0,162817.69682795345
192900.0,180610.88989592702
256000.0,259817.6584575977
138500.0,132894.49532159843
69600.0,137710.239597539
246800.0,338920.69665174093
265900.0,268782.6167600518
162500.0,129173.52451392793
322700.0,350713.55440809147
148900.0,180456.9888833553
429000.0,462430.3022374471
500001.0,474826.82552227133
254100.0,257155.44791714958
328100.0,318053.11951078265
169100.0,218980.9980115609
255400.0,234351.8943789807
76400.0,94667.01979100198
151400.0,183818.8701936437
311100.0,290063.73424397514
187500.0,201198.42015511318
213200.0,221959.98847298755
208300.0,173127.6263002273
202800.0,215328.64685990196
90100.0,111818.68452781641
92400.0,132570.3692061873
136500.0,90814.96698395559
92200.0,105620.16058354135
79400.0,81708.8839596954
95500.0,94622.61830195063
249200.0,231810.11212642578
111700.0,123153.55655243184
190600.0,195589.39921655421
191800.0,213032.2619608915
500001.0,484634.1724807384
50800.0,72444.56200066762
163500.0,106752.59680583124
368900.0,371459.6609178089
57000.0,60673.51293985057
75000.0,114982.94474519498
229000.0,246303.22389297027
340900.0,340049.7178007305
276600.0,277853.2463351727
188400.0,185081.80500566214
73900.0,65926.11466309949
150000.0,203151.40597895216
147100.0,148613.20072534712
186300.0,173437.3226416967
234900.0,223816.6414495006
122500.0,115403.41219490473
398900.0,321062.26664144197
250000.0,342579.0366042707
113600.0,149855.18029401495
244800.0,258981.73336701232
225000.0,243976.12218821168
186900.0,255980.27699628752
309700.0,345234.48038724787
130600.0,139147.14711677004
342300.0,289265.1420456121
65000.0,73635.79108769978
278900.0,220486.11755388344
168800.0,232534.6821348644
418400.0,398186.2016343755
109000.0,130829.6067808287
160100.0,165992.12341347637
345000.0,358840.33766363503
418800.0,401566.1081615563
209100.0,229788.96045346293
97500.0,117714.80515071997
500001.0,461423.5334233573
108600.0,80977.28177126066
133300.0,148079.5031624494
50900.0,56060.91974382328
311600.0,320739.58509967686
365500.0,370362.06089358334
175000.0,310989.943188297
170300.0,148282.54286554107
279500.0,271430.5461490109
125900.0,223642.19782679089
155700.0,169563.2675736036
83300.0,85794.82513575297
156300.0,214840.33126205122
214800.0,237020.14040521803
110300.0,80230.86779383048
165000.0,106532.9873555275
349500.0,336593.43569737556
500001.0,526375.5999313449
125700.0,112766.4903036411
193100.0,197962.74862379473
500001.0,511940.7783915588
199600.0,227075.11495647687
500001.0,398724.6022679197
163400.0,197902.08875705488
137500.0,127801.30005539572
121500.0,135764.37604000358
381200.0,372582.4843939714
111900.0,160982.58912988592
58000.0,64043.89400076968
63800.0,94728.24444831701
363200.0,319833.87771917717
206400.0,196968.59824865567
370800.0,267919.034235211
81800.0,81441.0509071243
271500.0,249963.60774000434
197000.0,227798.2719165399
73400.0,78516.28136491799
301700.0,374425.1941161577
119600.0,126462.04927082032
258100.0,218032.0197995526
17500.0,271163.0246800893
145700.0,174150.21815943994
102000.0,98503.45851944544
400000.0,465689.817581675
99200.0,95384.18388731436
485400.0,340875.8234536246
477100.0,482875.94728165213
66900.0,58067.13406265949
375400.0,434559.21553669823
169600.0,181069.3609315474
247600.0,266847.9396596408
164700.0,166497.54735476826
309400.0,323074.7676059762
185300.0,192261.85675123215
230200.0,240003.57498513386
156100.0,149471.20163238875
302500.0,322727.41480098374
97800.0,108958.8897438364
251300.0,309054.42088938016
281300.0,251888.14862720927
153100.0,128470.16497606164
355600.0,377217.92354907806
101300.0,92065.57551445856
266000.0,229105.09241869845
160700.0,125311.68501761497
305800.0,351272.1727052736
147500.0,325547.9175492844
186300.0,186374.38059368616
162600.0,174984.14927930507
484700.0,411497.64460236265
175000.0,230908.7700868617
127200.0,118892.53033051605
365100.0,290335.34783428116
236500.0,187385.19949372325
214000.0,208413.6290406326
225800.0,267206.7671757585
128900.0,121090.98369435234
73500.0,106453.57244637983
114700.0,136726.0474086835
175000.0,223680.0996174313
318100.0,214832.31094710232
331200.0,342263.52608767385
192500.0,240804.4477575405
159500.0,157156.15492828103
162700.0,168784.52961043047
67300.0,102392.08546961664
212900.0,172890.98931312704
140600.0,155245.20707890313
186500.0,144307.84693065984
393200.0,426149.3818909187
55300.0,66505.38940567136
409800.0,392259.69020315295
191800.0,187807.66159892114
99500.0,108743.48875878731
175000.0,192495.3938780404
158000.0,158633.6475596153
106900.0,132608.82759994088
277200.0,236201.97833484775
326700.0,317622.7837002954
96000.0,65759.04835968043
431800.0,481063.1813753634
172200.0,199924.59827703997
112500.0,129685.6180248794
225000.0,87722.05158171608
259500.0,258196.7869817144
291500.0,282322.36674033385
50400.0,62131.34259816317
150000.0,266734.63565960666
224600.0,247767.98434476543
130600.0,141019.6885365016
69700.0,81710.30696209034
353000.0,283361.22571834
231200.0,265689.4472621626
205100.0,176698.73661173802
398100.0,419673.87987758906
141300.0,148365.6189796485
173300.0,137676.1169938269
127900.0,114526.40723301577
289500.0,235728.84744688965
95900.0,110609.98800956702
133400.0,157867.2238053867
146800.0,154835.60977707227
181300.0,226104.44483231002
54600.0,67051.15808952469
55500.0,53778.40320899316
150000.0,171309.032638593
102800.0,108063.57332592295
93300.0,95651.96126360648
123100.0,144983.53064768514
231800.0,140997.679139904
159500.0,164954.67144544885
108300.0,102137.59489008025
43100.0,45617.86039124151
105600.0,91421.20167279792
168300.0,167952.1711616612
28300.0,184113.64382068685
282900.0,265778.52409966395
234300.0,208518.06920334205
212500.0,102767.67222798488
205600.0,211624.31826909567
150000.0,168581.80138891042
193000.0,176415.5026139026
14999.0,196578.81115439857
170000.0,167792.41861211494
168300.0,161219.31988196584
93500.0,109469.71456722694
191800.0,212234.82546732124
181500.0,224582.58284091885
195400.0,195922.26182124118
121900.0,159606.0877448835
142600.0,178393.33613747123
158300.0,129794.82764265561
165300.0,126298.14855623324
155000.0,141212.5396073185
92100.0,101545.3563490099
68100.0,55333.94588462483
276300.0,269142.28382751276
335200.0,421510.7120514923
121100.0,114181.00896463412
177100.0,145865.37479454273
187500.0,161023.9572763725
192000.0,205706.80051367145
301200.0,284931.4442177672
159100.0,153134.78011769734
500001.0,498708.4789831458
273700.0,273698.0623805048
233900.0,250960.09774109843
500001.0,281877.11472559406
222800.0,238223.08057692417
140200.0,148525.26898121496
159800.0,167979.9420262419
118800.0,126070.07240260654
500001.0,374997.13479508774
105500.0,145204.6162786839
217800.0,204857.7327750531
187500.0,208400.62294936678
287300.0,371726.5737999736
131000.0,127196.75234079252
55800.0,61434.19444371699
161900.0,182576.64791987778
253600.0,204167.0609553922
155000.0,150712.6947211479
311500.0,286931.79746819346
87800.0,80290.0756825024
105800.0,107639.38759580175
137000.0,169649.5524284157
156300.0,176211.26010824405
154700.0,146390.25217331472
167400.0,154664.21953145438
457800.0,438430.6199679399
500001.0,407716.70234999026
188300.0,225455.7041050487
442900.0,330229.52115789196
500001.0,481223.01363164245
500001.0,474112.0167412594
187500.0,182290.8407942955
57400.0,49490.75453626813
387500.0,245621.71872840557
272000.0,270822.96808684035
167600.0,132384.92022051898
403700.0,300407.06904874754
191700.0,154869.22760314302
500001.0,321106.53923809866
187100.0,182766.81310366813
96400.0,130510.04735238611
92400.0,123500.1097337945
213900.0,203278.29607824545
155000.0,211017.9800368064
133000.0,166430.38369487776
275000.0,192121.3987255654
238500.0,211647.46130741856
158300.0,141693.65591659243
70500.0,71329.45249179527
222300.0,167529.43843623626
411900.0,405591.9179774963
185100.0,191934.236181001
500001.0,360392.96109807305
139800.0,130744.47537533389
178100.0,179175.98027829712
159300.0,196730.60632084907
125000.0,105187.59279344307
197100.0,248019.30702676915
64000.0,61185.73795908029
194600.0,205247.20864410905
162500.0,158880.80526774193
84400.0,47509.85660503214
61300.0,114062.21488169646
368200.0,395312.04445203557
122100.0,115782.04553090865
86100.0,95088.71595390813
209900.0,209791.58378684087
170800.0,155146.4393266973
175000.0,176891.910142781
126600.0,125094.16805753263
282200.0,298452.1258210748
207700.0,219046.87582427423
104200.0,200254.90508163616
214300.0,343483.68163825653
80300.0,69505.63706630735
273100.0,201724.9304599537
237500.0,232665.2019520574
73800.0,112092.70427756877
184400.0,183864.83330811156
342000.0,333923.557582579
129700.0,151310.81260880988
224000.0,269486.0201917761
156900.0,103695.38311908067
394900.0,288469.38880936825
157700.0,203243.1233652399
119900.0,128015.61942016821
316900.0,323575.68252420507
212500.0,261862.50116917756
68300.0,79962.38556708585
165100.0,170193.40151962076
93600.0,97768.0310874804
88800.0,100338.44054949025
184700.0,188440.62480872573
327100.0,398627.1724773912
134300.0,116449.31846585628
500001.0,311891.80449674395
162100.0,158741.50849973303
500001.0,508806.6917260643
229200.0,234342.06697641345
112500.0,69541.96999862496
354200.0,268565.0735463622
362100.0,322527.2810972235
162500.0,99180.31867957828
100500.0,125270.18761898665
67700.0,82755.8556196225
57100.0,58969.695053158015
164800.0,212327.48428597968
204200.0,211767.70242335286
342400.0,354744.0052074784
181500.0,149072.68948304834
304500.0,315813.083155236
235300.0,221446.69690148594
105300.0,147746.36555563516
291400.0,290729.0099604173
159600.0,182988.98634383865
111800.0,100936.49877148503
119600.0,128706.18663147328
329700.0,223599.6663331409
136700.0,159894.5760456531
101400.0,94603.56285758296
118600.0,101203.54501538762
133300.0,143730.6038680089
52500.0,52529.16157683996
234600.0,249474.69860705239
75000.0,81027.38121059976
176300.0,169405.73288097727
346800.0,304288.98185481434
251800.0,225636.92854970563
54200.0,53625.52163033433
67500.0,141310.86301768103
142500.0,151438.5459692681
101600.0,109735.719494838
227300.0,288589.56493266637
337200.0,412983.52902126056
118800.0,234167.99469886083
67500.0,83767.08503873655
202000.0,234995.250669695
94200.0,99734.20907172732
96200.0,87220.77814064053
225000.0,248870.81919188288
258700.0,253109.29789143507
103100.0,93853.94319922414
117200.0,152021.25278709774
164800.0,151407.15600774752
144000.0,152417.61953156273
500001.0,430831.4982122154
155400.0,168356.66369762833
114700.0,114169.64945202006
123100.0,152857.4549956092
226800.0,196571.9774260692
180400.0,156190.56860752602
310900.0,360761.150483137
148800.0,156964.0241698073
84700.0,94017.2306068288
63700.0,62446.04206822402
262000.0,243259.06540376812
438100.0,409289.40441900503
226500.0,229377.1003945763
87600.0,88532.31088276091
345500.0,353144.72517731425
140100.0,105037.93114011997
366700.0,299735.92753803416
270800.0,301463.06487843767
168800.0,198522.21233627462
293800.0,400694.3828255846
251800.0,273294.25517522893
85100.0,89071.60970734232
267500.0,305804.56332310534
140900.0,141141.92734530798
285500.0,195077.1370612482
151300.0,137001.5151754337
225000.0,272799.2971068898
44600.0,83639.27027640477
450000.0,254830.48618591708
229300.0,231894.28138387357
225000.0,85907.50897431947
138000.0,175108.6336455848
96900.0,75718.61776167127
161200.0,193077.93276637743
144300.0,138225.09360149552
450000.0,335236.86682717013
